N,V,T,P,DirectRad,ScatterRad,SumRad
55097,1,7.4,719.6,225.29,184.32,410.6
55098,2,7.4,719.6,155.26,170.78,327.04
55099,2,4.5,718.6,12.75,127.21,140.96
55100,2,4.5,718.6,5.11,106.14,112.26
55101,0,4.5,718.6,0,29.92,30.05
55102,0,4.5,718.6,0,0,0
55103,0,4.5,718.6,0,0,0
55104,1,8.1,717.8,0,0,0
55105,1,7.2,721.6,0,0,0
55106,1,7.2,721.6,0,0,0
55107,1,7.2,721.6,0,0,0
55108,1,7.2,721.6,0,0,0
55109,1,6.2,722.9,0,0,0
55110,2,6.2,722.9,0,0,0
55111,2,6.2,722.9,0,0,0
55112,2,6.2,722.9,0,27.25,27.72
55113,2,6.2,722.9,19.95,99.53,120.48
55114,2,6.3,725.2,91.69,134.8,227.49
55115,2,6.3,725.2,145.34,147.09,293.43
55116,2,6.3,725.2,287.28,166.86,455.14
55117,2,6.3,725.2,288.14,218.35,507.48
55118,2,9.8,725.3,440.27,242.54,683.8
55119,2,9.8,725.3,440.27,242.51,683.77
55120,2,9.8,725.3,399.02,209.86,609.88
55121,2,9.8,725.3,225.12,185.33,411.45
55122,2,9.8,725.3,155.18,171.75,327.93
55123,2,12.8,724.6,54.29,138.87,194.16
55124,2,12.8,724.6,23.59,116.44,141.03
55125,1,12.8,724.6,0,34.4,34.95
55126,1,12.8,724.6,0,0,0
55127,1,12.8,724.6,0,0,0
55128,1,14.4,724,0,0,0
55129,1,1.2,726.7,0,0,0
55130,1,1.2,726.7,0,0,0
55131,0,1.2,726.7,0,0,0
55132,0,1.2,726.7,0,0,0
55133,0,-1.4,724.8,0,0,0
55134,1,-1.4,724.8,0,0,0
55135,1,-1.4,724.8,0,0,0
55136,1,-1.4,724.8,0,36.94,37.49
55137,1,-1.4,724.8,23.84,121.44,146.28
55138,1,1,723.7,99.59,162.34,262.93
55139,1,1,723.7,157.71,178.01,336.72
55140,2,1,723.7,311.34,205.5,517.84
55141,2,1,723.7,404.99,217.97,623.96
55142,2,4.1,722.8,617.82,241.98,860.8
55143,2,4.1,722.8,617.82,241.95,860.78
55144,2,4.1,722.8,405.26,217.76,624.03
55145,2,4.1,722.8,229,191.85,421.85
55146,3,4.1,722.8,158,177.67,336.67
55147,3,3.4,721.8,55.1,143.79,199.89
55148,3,3.4,721.8,24,121.04,146.04
55149,2,3.4,721.8,0,37.06,37.62
55150,2,3.4,721.8,0,0,0
55151,2,3.4,721.8,0,0,0
55152,2,3.2,720.9,0,0,0
55153,2,0.9,719.2,0,0,0
55154,2,0.9,719.2,0,0,0
55155,1,0.9,719.2,0,0,0
55156,1,0.9,719.2,0,0,0
55157,1,0.2,718.6,0,0,0
55158,1,0.2,718.6,0,0,0
55159,1,0.2,718.6,0,0,0
55160,1,0.2,718.6,6.28,85.41,92.69
55161,1,0.2,718.6,24.42,116.83,142.25
55162,1,2.2,719.7,100.63,155,256.63
55163,1,2.2,719.7,159.11,169.71,329.82
55164,1,2.2,719.7,313.39,195.09,509.48
55165,1,2.2,719.7,409.23,208.87,619.1
55166,1,15.1,720.3,623.38,230.97,855.36
55167,2,15.1,720.3,623.38,230.95,855.34
55168,2,15.1,720.3,406.78,209.03,616.81
55169,2,15.1,720.3,230.21,184.85,416.05
55170,2,15.1,720.3,158.98,171.45,331.43
55171,2,11.7,721,13.22,120.35,134.56
55172,2,11.7,721,5.35,100.43,106.78
55173,2,11.7,721,0,27.98,28.13
55174,2,11.7,721,0,0,0
55175,2,11.7,721,0,0,0
55176,2,6.9,722.6,0,0,0
55177,2,5.7,725,0,0,0
55178,2,5.7,725,0,0,0
55179,2,5.7,725,0,0,0
55180,2,5.7,725,0,0,0
55181,2,5.5,724.6,0,0,0
55182,3,5.5,724.6,0,0,0
55183,3,5.5,724.6,0,0,0
55184,3,5.5,724.6,0.83,72.2,74.03
55185,2,5.5,724.6,5.39,101.03,107.43
55186,2,4.7,725.6,24.71,136.1,161.81
55187,2,4.7,725.6,39.5,148.31,188.81
55188,1,4.7,725.6,78.49,167.92,247.41
55189,1,4.7,725.6,102.06,176.4,279.46
55190,1,6.3,726.3,155.74,191.35,348.09
55191,1,6.3,726.3,155.74,191.34,348.08
55192,1,6.3,726.3,102.02,176.5,279.52
55193,1,6.3,726.3,57.44,158.91,217.36
55194,1,6.3,726.3,39.45,148.48,188.93
55195,1,8.1,725.5,13.31,121.06,135.36
55196,1,8.1,725.5,5.39,101.04,107.43
55197,2,8.1,725.5,0,28.19,28.34
55198,2,8.1,725.5,0,0,0
55199,2,8.1,725.5,0,0,0
55200,2,8.6,724.9,0,0,0
55201,2,3.4,726.5,0,0,0
55202,2,3.4,726.5,0,0,0
55203,1,3.4,726.5,0,0,0
55204,1,3.4,726.5,0,0,0
55205,1,2.7,726.1,0,0,0
55206,1,2.7,726.1,0,0,0
55207,1,2.7,726.1,0,0,0
55208,1,2.7,726.1,0.85,72.66,74.51
55209,1,2.7,726.1,5.46,101.52,107.99
55210,1,3.3,726.7,24.94,163.04,188.98
55211,1,3.3,726.7,39.83,178.57,219.4
55212,1,3.3,726.7,79.06,205.77,285.83
55213,1,3.3,726.7,102.77,218.37,322.14
55214,1,7.2,726.7,156.65,242.04,399.69
55215,2,7.2,726.7,156.65,242.02,399.67
55216,2,7.2,726.7,297.06,191.73,489.79
55217,2,7.2,726.7,168.28,171.17,340.45
55218,3,7.2,726.7,116.23,159.39,276.62
55219,3,8.2,725.8,56.47,140.05,197.52
55220,3,8.2,725.8,24.7,117.81,143.52
55221,3,8.2,725.8,0,35.76,36.35
55222,3,8.2,725.8,0,0,0
55223,3,8.2,725.8,0,0,0
55224,2,8,724.8,0,0,0
55225,2,0.4,725.7,0,0,0
55226,2,0.4,725.7,0,0,0
55227,1,0.4,725.7,0,0,0
55228,1,0.4,725.7,0,0,0
55229,1,-1,725.7,0,0,0
55230,2,-1,725.7,0,0,0
55231,2,-1,725.7,0,0,0
55232,2,-1,725.7,6.53,90.4,97.92
55233,1,-1,725.7,25.18,122.51,148.69
55234,1,0.7,727.5,103.75,157.78,262.53
55235,1,0.7,727.5,163.77,172.64,337.41
55236,1,0.7,727.5,321.63,198.29,520.92
55237,1,0.7,727.5,414.11,210.26,625.37
55238,1,8.4,727.6,628.98,232.15,862.13
55239,1,8.4,727.6,628.98,232.12,862.1
55240,1,8.4,727.6,414.21,210.29,625.51
55241,1,8.4,727.6,235.07,186.26,422.32
55242,1,8.4,727.6,162.58,172.9,336.47
55243,1,11.7,727.1,53.28,140.46,194.74
55244,1,11.7,727.1,23.3,118.23,142.53
55245,0,11.7,727.1,0,36.07,36.63
55246,0,11.7,727.1,0,0,0
55247,0,11.7,727.1,0,0,0
55248,1,9.1,726.2,0,0,0
55249,1,-2.4,727.3,0,0,0
55250,1,-2.4,727.3,0,0,0
55251,0,-2.4,727.3,0,0,0
55252,0,-2.4,727.3,0,0,0
55253,0,-3,726.8,0,0,0
55254,0,-3,726.8,0,0,0
55255,0,-3,726.8,0,0,0
55256,0,-3,726.8,6.62,86.99,94.61
55257,1,-3,726.8,25.44,118.55,145
55258,1,0.3,726.6,74.92,163.41,239.33
55259,1,0.3,726.6,118.34,178.85,298.19
55260,1,0.3,726.6,232.43,205.84,439.27
55261,1,0.3,726.6,390.27,210.1,601.36
55262,1,3.8,726.3,592.09,231.84,824.93
55263,1,3.8,726.3,592.09,231.82,824.91
55264,1,3.8,726.3,104.33,218.12,323.45
55265,1,3.8,726.3,58.96,192.71,252.67
55266,2,3.8,726.3,40.58,178.73,220.32
55267,2,4.3,726.7,53.88,138.33,193.21
55268,2,4.3,726.7,23.6,116.42,141.02
55269,2,4.3,726.7,0,35.41,35.98
55270,2,4.3,726.7,0,0,0
55271,2,4.3,726.7,0,0,0
55272,1,2.8,725.6,0,0,0
55273,1,-1.8,726.5,0,0,0
55274,1,-1.8,726.5,0,0,0
55275,1,-1.8,726.5,0,0,0
55276,1,-1.8,726.5,0,0,0
55277,1,-0.9,726,0,0,0
55278,0,-0.9,726,0,0,0
55279,0,-0.9,726,0,0,0
55280,0,-0.9,726,6.74,87.34,95.08
55281,1,-0.9,726,25.79,118.82,145.61
55282,1,0.7,725.4,105.79,163.48,270.26
55283,1,0.7,725.4,166.72,178.85,346.57
55284,1,0.7,725.4,326.6,205.71,533.32
55285,1,0.7,725.4,105.13,177.25,283.37
55286,1,2.1,725.2,159.68,191.89,352.57
55287,1,2.1,725.2,159.68,191.88,352.56
55288,1,2.1,725.2,105.15,177.21,283.36
55289,1,2.1,725.2,59.5,159.91,220.42
55290,1,2.1,725.2,40.99,149.63,191.62
55291,1,4.9,722.8,58.55,139.38,198.93
55292,1,4.9,722.8,25.76,117.53,144.29
55293,2,4.9,722.8,0,36.37,37
55294,2,4.9,722.8,0,0,0
55295,2,4.9,722.8,0,0,0
55296,1,4.4,720.5,0,0,0
55297,1,-1.4,715.3,0,0,0
55298,1,-1.4,715.3,0,0,0
55299,1,-1.4,715.3,0,0,0
55300,1,-1.4,715.3,0,0,0
55301,1,-1.4,713.7,0,0,0
55302,1,-1.4,713.7,0,0,0
55303,1,-1.4,713.7,0,0,0
55304,1,-1.4,713.7,7,91.18,99.18
55305,2,-1.4,713.7,26.51,122.61,150.11
55306,2,2.2,715.4,107.99,162.06,271.05
55307,2,2.2,715.4,169.82,177.14,347.96
55308,2,2.2,715.4,331.68,203.52,536.2
55309,2,2.2,715.4,428.77,215.97,645.75
55310,2,6.2,716.2,648.52,238.87,888.39
55311,2,6.2,716.2,648.52,238.85,888.37
55312,2,6.2,716.2,398.36,176.12,575.48
55313,2,6.2,716.2,227.12,159.06,387.18
55314,2,6.2,716.2,157.52,148.93,307.45
55315,2,7.7,716.5,14.25,122.34,137.59
55316,2,7.7,716.5,5.87,102.78,109.66
55317,1,7.7,716.5,0,30.18,30.34
55318,1,7.7,716.5,0,0,0
55319,1,7.7,716.5,0,0,0
55320,3,6.9,717.3,0,0,0
55321,3,3.8,720.8,0,0,0
55322,3,3.8,720.8,0,0,0
55323,3,3.8,720.8,0,0,0
55324,3,3.8,720.8,0,0,0
55325,3,2.3,720.4,0,0,0
55326,2,2.3,720.4,0,0,0
55327,2,2.3,720.4,0,0,0
55328,2,2.3,720.4,01.01,74.83,76.85
55329,1,2.3,720.4,5.91,103.38,110.29
55330,1,4.4,720.8,26.36,137.77,165.13
55331,1,4.4,720.8,41.88,149.71,192.59
55332,2,4.4,720.8,82.49,168.83,252.31
55333,2,4.4,720.8,106.91,177.01,284.91
55334,2,7.3,721.4,161.96,191.44,354.4
55335,3,7.3,721.4,161.96,191.44,354.39
55336,3,7.3,721.4,399.86,193.95,594.81
55337,3,7.3,721.4,309.09,184.07,494.16
55338,2,7.3,721.4,158.23,161.72,320.95
55339,2,6.8,721.3,14.32,123.06,138.39
55340,2,6.8,721.3,5.91,103.4,110.31
55341,2,6.8,721.3,0,30.36,30.52
55342,2,6.8,721.3,0,0,0
55343,2,6.8,721.3,0,0,0
55344,1,7.8,721,0,0,0
55345,1,3.8,721.4,0,0,0
55346,1,3.8,721.4,0,0,0
55347,2,3.8,721.4,0,0,0
55348,2,3.8,721.4,0,0,0
55349,2,2.7,721.4,0,0,0
55350,2,2.7,721.4,0,0,0
55351,2,2.7,721.4,0,0,0
55352,2,2.7,721.4,7.14,91.94,100.08
55353,2,2.7,721.4,26.92,123.55,151.47
55354,2,3.6,721.8,109.26,158.27,268.53
55355,2,3.6,721.8,171.71,172.8,345.51
55356,1,3.6,721.8,334.93,197.83,533.76
55357,1,3.6,721.8,432.95,217.06,651.01
55358,1,5.8,721.2,653.68,239.83,894.51
55359,1,5.8,721.2,653.68,239.8,894.48
55360,1,5.8,721.2,433.14,209.09,643.23
55361,1,5.8,721.2,335.02,197.75,533.77
55362,2,5.8,721.2,171.75,172.73,345.48
55363,2,6.5,720.2,109.39,158.07,268.46
55364,2,6.5,720.2,26.97,119.28,147.25
55365,2,6.5,720.2,0,37.94,38.62
55366,2,6.5,720.2,0,0,0
55367,2,6.5,720.2,0,0,0
55368,0,8.1,719.2,0,0,0
55369,0,0.2,717.2,0,0,0
55370,0,0.2,717.2,0,0,0
55371,0,0.2,717.2,0,0,0
55372,0,0.2,717.2,0,0,0
55373,0,-1.2,716.6,0,0,0
55374,1,-1.2,716.6,0,0,0
55375,1,-1.2,716.6,0,0,0
55376,1,-1.2,716.6,7.3,92.14,100.45
55377,1,-1.2,716.6,27.38,123.49,151.87
55378,1,2.8,715.8,110.7,157.83,269.53
55379,1,2.8,715.8,173.75,172.23,346.97
55380,1,2.8,715.8,338.28,197.02,536.3
55381,1,2.8,715.8,437.3,208.12,646.42
55382,1,5.4,716.9,659.28,229.06,889.34
55383,2,5.4,716.9,659.28,229.04,889.32
55384,2,5.4,716.9,434.39,208.29,643.68
55385,2,5.4,716.9,336.23,197.06,534.29
55386,1,5.4,716.9,172.68,172.25,345.93
55387,1,6.4,717.5,79.21,154.27,234.48
55388,1,6.4,717.5,19.39,116.48,136.86
55389,1,6.4,717.5,4.96,86.03,91.99
55390,1,6.4,717.5,0,0,0
55391,1,5.6,716.5,0,0,0
55392,2,5.6,716.5,0,0,0
55393,2,5.9,714.8,0,0,0
55394,2,5.9,714.8,0,0,0
55395,1,5.9,714.8,0,0,0
55396,1,5.9,714.8,0,0,0
55397,1,4.5,712.9,0,0,0
55398,2,4.5,712.9,0,0,0
55399,2,4.5,712.9,0,0,0
55400,2,4.5,712.9,7.4,82.5,90.9
55401,1,4.5,712.9,27.61,112.09,140.7
55402,1,6,710.8,112.06,162.55,275.62
55403,1,6,710.8,175.69,177.42,354.11
55404,1,6,710.8,341.49,203.37,545.86
55405,1,6,710.8,438.74,207.21,646.95
55406,1,7.7,708,660.53,227.94,889.47
55407,2,7.7,708,660.53,227.92,889.45
55408,2,7.7,708,442.19,206.67,649.86
55409,2,7.7,708,342.59,195.58,539.17
55410,1,7.7,708,176.38,171.13,348.5
55411,1,8.5,705.4,112.13,156.61,269.74
55412,1,8.5,705.4,27.96,118.88,147.84
55413,5,8.5,705.4,7.54,88.64,97.17
55414,5,8.5,705.4,0,0,0
55415,5,6.8,703.4,0,0,0
55416,4,6.8,703.4,0,0,0
55417,4,0.7,710.6,0,0,0
55418,4,0.7,710.6,0,0,0
55419,2,0.7,710.6,0,0,0
55420,2,0.7,710.6,0,0,0
55421,2,0.7,710.6,0,0,0
55422,2,-0.3,712.1,0,0,0
55423,2,-0.3,712.1,0,31.96,32.14
55424,2,-0.3,712.1,1.16,76.36,78.52
55425,5,-0.3,712.1,15.1,123.61,139.71
55426,5,-0.4,713.8,27.54,138.18,166.72
55427,5,-0.4,713.8,43.57,149.85,194.42
55428,1,-0.4,713.8,85.28,168.52,254.8
55429,1,-0.4,713.8,110.14,176.68,287.82
55430,1,-0.4,715.9,166.05,190.74,357.79
55431,2,-0.4,715.9,166.05,190.73,357.78
55432,2,-0.4,715.9,110,176.99,287.99
55433,2,-0.4,715.9,85.07,169.04,255.11
55434,2,-0.4,715.9,43.43,150.28,194.72
55435,2,0.8,717.8,27.4,138.75,167.14
55436,2,0.8,717.8,6.25,104.75,111.99
55437,2,0.8,717.8,1.13,76.41,78.54
55438,2,0.8,717.8,0,0,0
55439,2,1.2,720.1,0,0,0
55440,4,1.2,720.1,0,0,0
55441,4,1.6,723.8,0,0,0
55442,4,1.6,723.8,0,0,0
55443,2,1.6,723.8,0,0,0
55444,2,1.6,723.8,0,0,0
55445,2,1.6,723.8,0,0,0
55446,2,1.6,724,0,0,0
55447,2,1.6,724,0,31.57,31.75
55448,2,1.6,724,1.12,76.42,78.54
55449,2,1.6,724,14.97,124.53,140.51
55450,2,2.2,724.5,27.39,139.26,167.66
55451,2,2.2,724.5,62.69,161.18,224.88
55452,2,2.2,724.5,85,170.04,256.04
55453,2,2.2,724.5,109.89,178.1,288.99
55454,2,4.4,725.2,165.65,192.23,358.88
55455,2,4.4,725.2,165.65,192.23,358.87
55456,2,4.4,725.2,109.85,178.21,289.06
55457,2,4.4,725.2,84.95,170.2,256.15
55458,2,4.4,725.2,43.34,151.26,195.6
55459,2,6.4,725,104.43,139.37,244.8
55460,2,6.4,725,25.85,105.02,131.87
55461,2,6.4,725,6.87,76.43,84.3
55462,2,6.4,725,0,0,0
55463,2,7.5,724.4,0,0,0
55464,1,7.5,724.4,0,0,0
55465,1,0,725.2,0,0,0
55466,1,0,725.2,0,0,0
55467,1,0,725.2,0,0,0
55468,1,0,725.2,0,0,0
55469,1,0,725.2,0,0,0
55470,2,1.8,725.1,0,0,0
55471,2,1.8,725.1,0,41.06,41.78
55472,2,1.8,725.1,7.56,92.93,101.49
55473,3,1.8,725.1,63.33,146.51,210.84
55474,3,3.3,726,27.6,139.67,168.27
55475,3,3.3,726,63.09,161.57,225.66
55476,2,3.3,726,85.5,170.4,256.9
55477,2,3.3,726,110.45,178.51,289.96
55478,2,4.5,725.8,166.34,192.59,359.93
55479,4,4.5,725.8,166.34,192.58,359.92
55480,4,4.5,725.8,110.47,178.48,289.95
55481,4,4.5,725.8,85.47,170.5,256.97
55482,3,4.5,725.8,43.66,151.6,196.26
55483,3,4.4,725.4,27.59,139.7,168.29
55484,3,4.4,725.4,6.29,105.4,112.69
55485,3,4.4,725.4,1.14,76.81,78.96
55486,3,4.4,725.4,0,0,0
55487,3,8.2,724.6,0,0,0
55488,1,8.2,724.6,0,0,0
55489,1,-0.8,724.5,0,0,0
55490,1,-0.8,724.5,0,0,0
55491,1,-0.8,724.5,0,0,0
55492,1,-0.8,724.5,0,0,0
55493,1,-0.8,724.5,0,0,0
55494,1,-2.8,723.7,0,0,0
55495,1,-2.8,723.7,0,41.36,42.09
55496,1,-2.8,723.7,7.67,93.19,101.87
55497,1,-2.8,723.7,63.94,146.61,211.55
55498,1,1.2,722.7,114.36,163.9,279.26
55499,1,1.2,722.7,257.13,192.23,450.37
55500,2,1.2,722.7,347.19,204.69,552.87
55501,2,1.2,722.7,447.92,216.32,665.24
55502,2,3.9,721.9,672.19,238.33,911.52
55503,2,3.9,721.9,672.19,238.31,911.5
55504,2,3.9,721.9,448.17,208.64,657.81
55505,2,3.9,721.9,347.67,197.6,546.26
55506,2,3.9,721.9,179.36,173.1,353.46
55507,2,5.7,720.4,114.72,158.62,274.34
55508,2,5.7,720.4,28.64,120.37,150.01
55509,1,5.7,720.4,7.73,89.64,98.37
55510,1,5.7,720.4,0,0,0
55511,1,4.4,719.1,0,0,0
55512,1,4.4,719.1,0,0,0
55513,1,4.5,724.2,0,0,0
55514,1,4.5,724.2,0,0,0
55515,1,4.5,724.2,0,0,0
55516,1,4.5,724.2,0,0,0
55517,1,4.5,724.2,0,0,0
55518,1,3,721.1,0,0,0
55519,1,3,721.1,0,32.46,32.64
55520,1,3,721.1,1.2,77.56,79.76
55521,1,3,721.1,15.4,125.55,141.95
55522,1,4.4,719.6,107.33,158.92,267.26
55523,1,4.4,719.6,241.02,185.86,427.88
55524,1,4.4,719.6,325.24,197.54,523.78
55525,1,4.4,719.6,557.3,226.83,785.13
55526,1,5.5,718.9,672.33,237.52,910.85
55527,1,5.5,718.9,672.33,237.5,910.83
55528,1,5.5,718.9,112.2,177.78,290.98
55529,1,5.5,718.9,86.93,169.92,257.85
55530,3,5.5,718.9,44.55,151.3,196.85
55531,3,4.5,716.7,28.27,139.39,168.65
55532,3,4.5,716.7,6.52,105.67,113.19
55533,0,4.5,716.7,1.22,77.48,79.7
55534,0,4.5,716.7,0,0,0
55535,0,4.1,716.1,0,0,0
55536,1,4.1,716.1,0,0,0
55537,1,0.4,715.6,0,0,0
55538,1,0.4,715.6,0,0,0
55539,0,0.4,715.6,0,0,0
55540,0,0.4,715.6,0,0,0
55541,0,0.4,715.6,0,0,0
55542,0,0.4,715.6,0,0,0
55543,0,0.4,715.6,0,32.99,33.19
55544,0,0.4,715.6,1.25,77.82,80.08
55545,0,0.4,715.6,15.67,125.14,141.82
55546,0,0.4,716.3,28.51,139.54,169.05
55547,0,0.4,716.3,64.79,160.97,226.77
55548,2,0.4,716.3,87.61,169.62,258.24
55549,2,0.4,716.3,140.45,184.67,326.13
55550,2,1.2,716.7,169.5,191.27,361.77
55551,1,1.2,716.7,169.5,191.26,361.76
55552,1,1.2,716.7,112.94,177.58,291.52
55553,1,1.2,716.7,87.56,169.77,258.32
55554,2,1.2,716.7,44.94,151.26,197.2
55555,2,3,717.1,28.48,139.69,169.17
55556,2,3,717.1,6.59,106.02,113.61
55557,2,3,717.1,1.25,77.84,80.08
55558,2,3,717.1,0,0,0
55559,2,3.5,716.9,0,0,0
55560,1,3.5,716.9,0,0,0
55561,1,4.1,717.3,0,0,0
55562,1,4.1,717.3,0,0,0
55563,2,4.1,717.3,0,0,0
55564,2,4.1,717.3,0,0,0
55565,2,4.1,717.3,0,0,0
55566,2,4.4,717.2,0,0,0
55567,2,4.4,717.2,0,36.73,36.93
55568,2,4.4,717.2,1.27,84.43,86.7
55569,3,4.4,717.2,15.78,134.17,150.96
55570,3,3.3,718.1,28.7,154.41,184.11
55571,3,3.3,718.1,65.15,179.9,246.05
55572,2,3.3,718.1,88.06,190.81,279.86
55573,2,3.3,718.1,141.02,185.1,327.12
55574,2,3.6,718.6,170.1,191.68,362.78
55575,1,3.6,718.6,170.1,191.67,362.77
55576,1,3.6,718.6,113.44,178.04,292.48
55577,1,3.6,718.6,87.98,170.24,259.22
55578,3,3.6,718.6,45.19,151.75,197.93
55579,3,6.6,718.4,28.67,140.12,169.79
55580,3,6.6,718.4,6.65,106.44,114.08
55581,2,6.6,718.4,1.27,78.22,80.49
55582,2,6.6,718.4,0,0,0
55583,2,6,717.9,0,0,0
55584,2,6,717.9,0,0,0
55585,2,1.9,718.1,0,0,0
55586,2,1.9,718.1,0,0,0
55587,2,1.9,718.1,0,0,0
55588,2,1.9,718.1,0,0,0
55589,2,1.9,718.1,0,0,0
55590,2,-0.1,717.6,0,0,0
55591,2,-0.1,717.6,0,40.58,41.37
55592,2,-0.1,717.6,8.17,90.78,99.95
55593,1,-0.1,717.6,66.57,142.4,209.97
55594,1,3,717.3,118.51,158.91,278.42
55595,1,3,717.3,264.93,185.48,451.4
55596,0,3,717.3,356.86,196.98,554.85
55597,0,3,717.3,569.63,217.97,788.6
55598,0,4.6,716.7,686.13,227.7,914.82
55599,0,4.6,716.7,686.13,227.68,914.8
55600,0,4.6,716.7,459.36,207.6,667.96
55601,0,4.6,716.7,357.12,196.81,554.93
55602,0,4.6,716.7,185.14,172.8,358.94
55603,0,6.1,715,118.8,158.56,278.37
55604,0,6.1,715,29.98,120.97,151.94
55605,1,6.1,715,8.22,90.67,99.89
55606,1,6.1,715,0,0,0
55607,1,6.4,713.8,0,0,0
55608,0,6.4,713.8,0,0,0
